id,pi_list,pi_cs_code,pi_part_code,pi_curr,pi_um,pi_start,pi_expire,pi_list_price,created_at,updated_at,edited_by,x,,
0,HET-2002,ALL-CUST,327-3809-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-3809-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4507-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4507-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4523-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4523-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4683-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4683-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4684-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-4684-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5262-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5262-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5263-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5263-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5264-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5264-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5266-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5266-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5290-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5290-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5554-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5554-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5632-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5632-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5632-5LT,IDR,EA,20/02/2020,26/04/2021,1323000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5633-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5633-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5633-5LT,IDR,EA,20/02/2020,26/04/2021,1323000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5634-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5634-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5635-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5635-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5649-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-5649-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6017-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6017-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6324-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6324-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6325-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6325-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6326-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6326-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6453-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6453-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6453-5LT,IDR,EA,20/02/2020,26/04/2021,1323000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6454-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6454-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6455-1LT,IDR,EA,20/02/2020,26/04/2021,270000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6455-1LT,IDR,GR,20/02/2020,26/04/2021,270,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6585-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-6585-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-7100-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-7100-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-8265-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-8265-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-9200-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-9200-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-9497-1LT,IDR,EA,20/02/2020,26/04/2021,350000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,327-9497-1LT,IDR,GR,20/02/2020,26/04/2021,350,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5040-1LTSET,IDR,EA,20/02/2020,26/04/2021,85000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5040-20LTSET,IDR,EA,20/02/2020,26/04/2021,1468000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5047-0.8LT,IDR,EA,20/02/2020,26/04/2021,126000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5047-1LTSET-A,IDR,EA,20/02/2020,26/04/2021,175000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5047-1LTSET-B,IDR,EA,20/02/2020,26/04/2021,180000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5047-4LT,IDR,EA,20/02/2020,26/04/2021,593000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5047-5LTSET-A,IDR,EA,20/02/2020,26/04/2021,823000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5047-5LTSET-B,IDR,EA,20/02/2020,26/04/2021,847000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5050-1LTSET,IDR,EA,20/02/2020,26/04/2021,105000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5054-1LTSET,IDR,EA,20/02/2020,26/04/2021,142000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5054-5LTSET,IDR,EA,20/02/2020,26/04/2021,697000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5088-1LT,IDR,EA,20/02/2020,26/04/2021,226000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,430-5088-5LT,IDR,EA,20/02/2020,26/04/2021,1062000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,442-0099-1LT,IDR,EA,20/02/2020,26/04/2021,95000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,502-6302-1KG,IDR,EA,20/02/2020,26/04/2021,55000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,502-6302-25KG,IDR,EA,20/02/2020,26/04/2021,1262000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,502-6302-5KG,IDR,EA,20/02/2020,26/04/2021,263000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,502-6640-1KG,IDR,EA,20/02/2020,26/04/2021,50000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,502-6640-25KG,IDR,EA,20/02/2020,26/04/2021,1162500,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,502-6640-5KG,IDR,EA,20/02/2020,26/04/2021,240000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,504-5903-1KG,IDR,EA,20/02/2020,26/04/2021,38000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,504-5903-5KG,IDR,EA,20/02/2020,26/04/2021,185000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,505-0000-20LT,IDR,EA,20/02/2020,26/04/2021,1007000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,505-0000-5LT,IDR,EA,20/02/2020,26/04/2021,265000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,534-0001-1LTSET,IDR,EA,20/02/2020,26/04/2021,58000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,534-0600-1LTSET,IDR,EA,20/02/2020,26/04/2021,74000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,534-0620-1LTSET,IDR,EA,20/02/2020,26/04/2021,58000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,534-5068-0.5LT,IDR,EA,20/02/2020,26/04/2021,80000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,534-5068-1LTSET,IDR,EA,20/02/2020,26/04/2021,114000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,535-4650-0.8LT,IDR,EA,20/02/2020,26/04/2021,101000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,535-4650-1LTSET,IDR,EA,20/02/2020,26/04/2021,126000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,535-4660-0.8LT,IDR,EA,20/02/2020,26/04/2021,101000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,535-4660-1LTSET,IDR,EA,20/02/2020,26/04/2021,126000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,535-4870-0.8LT,IDR,EA,20/02/2020,26/04/2021,101000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,535-4870-1LTSET,IDR,EA,20/02/2020,26/04/2021,126000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,545-1020-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,545-1050-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,561-0000-1LT,IDR,EA,20/02/2020,26/04/2021,175000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,566-0001-20LT,IDR,EA,20/02/2020,26/04/2021,1094000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,566-0001-5LT,IDR,EA,20/02/2020,26/04/2021,304000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,591-0001-2.5LT,IDR,EA,20/02/2020,26/04/2021,121000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,591-0001-20LT,IDR,EA,20/02/2020,26/04/2021,909000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,716-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,19000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,721-0000-0.5LT,IDR,EA,20/02/2020,26/04/2021,34000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,741-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,49000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,741-0000-1LT,IDR,EA,20/02/2020,26/04/2021,230000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,742-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,54000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,742-0000-1LT,IDR,EA,20/02/2020,26/04/2021,254000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,743-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,41000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,743-0000-1LT,IDR,EA,20/02/2020,26/04/2021,198000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,745-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,37000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,746-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,24000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,747-0000-0.2LT,IDR,EA,20/02/2020,26/04/2021,25000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,749-0000-1LT,IDR,EA,20/02/2020,26/04/2021,194000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,796-V-1LT,IDR,EA,20/02/2020,26/04/2021,337000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,798-0077-5LT,IDR,EA,20/02/2020,26/04/2021,165000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-ABB1-1LT,IDR,EA,20/02/2020,26/04/2021,208000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-ABX1-1LT,IDR,EA,20/02/2020,26/04/2021,106000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AGX1-1LT,IDR,EA,20/02/2020,26/04/2021,189000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AMX1-1LT,IDR,EA,20/02/2020,26/04/2021,434000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AN-1LT,IDR,EA,20/02/2020,26/04/2021,1000000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-ARB1-1LT,IDR,EA,20/02/2020,26/04/2021,291000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-ARB2-1LT,IDR,EA,20/02/2020,26/04/2021,593000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-ARB3-1LT,IDR,EA,20/02/2020,26/04/2021,805000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-ARO1-1LT,IDR,EA,20/02/2020,26/04/2021,180000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AVX1-1LT,IDR,EA,20/02/2020,26/04/2021,292000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AWX1-1LT,IDR,EA,20/02/2020,26/04/2021,223000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AXX-1LT,IDR,EA,20/02/2020,26/04/2021,368000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AYB1-1LT,IDR,EA,20/02/2020,26/04/2021,239000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AYB2-1LT,IDR,EA,20/02/2020,26/04/2021,897000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AYM1-1LT,IDR,EA,20/02/2020,26/04/2021,337000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AYO1-1LT,IDR,EA,20/02/2020,26/04/2021,138000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-AYR1-1LT,IDR,EA,20/02/2020,26/04/2021,501000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-B-1LT,IDR,EA,20/02/2020,26/04/2021,105000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-C-1LT,IDR,EA,20/02/2020,26/04/2021,154000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-D-1LT,IDR,EA,20/02/2020,26/04/2021,196000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-E-1LT,IDR,EA,20/02/2020,26/04/2021,161000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-F-1LT,IDR,EA,20/02/2020,26/04/2021,198000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-I-1LT,IDR,EA,20/02/2020,26/04/2021,141000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-KX-1LT,IDR,EA,20/02/2020,26/04/2021,200000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-L-1LT,IDR,EA,20/02/2020,26/04/2021,123000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-R-1LT,IDR,EA,20/02/2020,26/04/2021,431000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-RN-1LT,IDR,EA,20/02/2020,26/04/2021,744000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,799-T-1LT,IDR,EA,20/02/2020,26/04/2021,410000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,801-0011-1LT,IDR,EA,20/02/2020,26/04/2021,29000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0034-1LT,IDR,EA,20/02/2020,26/04/2021,37000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0034-5LT,IDR,EA,20/02/2020,26/04/2021,174000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0049-1LT,IDR,EA,20/02/2020,26/04/2021,48000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0049-20LT,IDR,EA,20/02/2020,26/04/2021,797000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0049-5LT,IDR,EA,20/02/2020,26/04/2021,223000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0050-1LT,IDR,EA,20/02/2020,26/04/2021,29000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0050-5LT,IDR,EA,20/02/2020,26/04/2021,138000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0074-1LT,IDR,EA,20/02/2020,26/04/2021,60000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0074-20LT,IDR,EA,20/02/2020,26/04/2021,770000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0074-5LT,IDR,EA,20/02/2020,26/04/2021,287000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0088-1LT,IDR,EA,20/02/2020,26/04/2021,60000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,803-0088-5LT,IDR,EA,20/02/2020,26/04/2021,287000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,804-0005-5LT,IDR,EA,20/02/2020,26/04/2021,472000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-0099-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-5274-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-5277-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-6590-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-6708-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8003-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8004-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8007-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8094-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8098-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8264-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8272-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8764-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HET-2002,ALL-CUST,980-8768-1LT,IDR,EA,20/02/2020,26/04/2021,62000,06/07/2021,06/07/2021,imi,,,
0,HND2002,HONDA,257-1305-1LT,IDR,GR,20/02/2020,01/01/1970,0,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1137 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1137-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1145 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1145 Special,IDR,GR,20/02/2020,31/12/2040,212.52,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1145 Standard,IDR,GR,20/02/2020,31/12/2040,196.08,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1145 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1145-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1146 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1146 Special,IDR,GR,20/02/2020,31/12/2040,212.52,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1146 Standard,IDR,GR,20/02/2020,31/12/2040,196.08,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1146 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1146-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1158 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1158 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1158-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1159 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1159 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1159-1LT,IDR,GR,20/02/2020,31/12/2040,379,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1203 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1203-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1243 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1243 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1243-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1245 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1245 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1245-1LT,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1246 Pearl,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1246 Xirallic,IDR,GR,20/02/2020,31/12/2040,379.5,06/07/2021,06/07/2021,imi,,,
0,HNDA2002,HONDA,257-1246-1LT,IDR,GR,20/02/2020,31/12/2040,231.5,06/07/2021,06/07/2021,imi,,,
